TRANSACTION_ID,SUPPLIER_PARENT_NAME,SUPPERLIER_NAME,MATERIAL_DESCRIPTION,GL_ACCOUNT_DESCRIPTION,INVOICE_DESCRIPTION,MCC_DESCRIPTION,PO_DESCRIPTION,AMOUNT
TRANS742238,PARENT_SUPPLIER_128373,SUPPLIER_128373,,ACCTS PAYABLE,(X-AP)H19072 10/24 SPEAKER FEE,,, 322.60 
TRANS479054,PARENT_SUPPLIER_495759,SUPPLIER_495759,,ACCTS PAYABLE,PROFESSIONAL SERVICE FEE 2019 OCT FOR SH,,," 1,797.69 "
TRANS935338,PARENT_SUPPLIER_570635,SUPPLIER_570635,,ACCTS PAYABLE,PROFESSIONAL SERVICE FEE 2019 OCT FOR SH,,," 1,503.28 "
TRANS874123,PARENT_SUPPLIER_910314,SUPPLIER_910314,,ACCTS PAYABLE,LOCAL FREIGHT,,, 282.28 
TRANS497913,PARENT_SUPPLIER_847776,SUPPLIER_847776,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS541745,PARENT_SUPPLIER_983151,SUPPLIER_983151,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS863122,PARENT_SUPPLIER_547490,SUPPLIER_547490,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS278098,PARENT_SUPPLIER_208805,SUPPLIER_208805,,ACCTS PAYABLE,Gurel Bilg. Ft.RA2019000007312 Customer,,, 84.65 
TRANS388160,PARENT_SUPPLIER_622053,SUPPLIER_622053,,ACCTS PAYABLE,*National OCT Fellows Workshop - Doublet,,, 175.68 
TRANS112349,PARENT_SUPPLIER_122636,SUPPLIER_122636,BLANKET PO FOR J.BYRNE,ACCRUED PURCHASE RECEIPTS,,,BLANKET PO FOR J.BYRNE," 1,478.06 "
TRANS884722,PARENT_SUPPLIER_929981,SUPPLIER_929981,BLANKET PO FOR J.BYRNE,ACCRUED PURCHASE RECEIPTS,,,BLANKET PO FOR J.BYRNE, 954.41 
TRANS338708,PARENT_SUPPLIER_515977,SUPPLIER_515977,,GOODS NOT RECD NOV,,,," 1,239.46 "
TRANS904915,PARENT_SUPPLIER_909270,SUPPLIER_909270,,AP - LC,PAYMENT LINE,,PAYMENT LINE, 250.00 
TRANS288719,PARENT_SUPPLIER_315043,SUPPLIER_315043,Item Not In Inventory,ACCT DESC NOT FOUND,,,Item Not In Inventory," 16,950.00 "
TRANS206242,PARENT_SUPPLIER_790332,SUPPLIER_790332,Item Not In Inventory,ACCT DESC NOT FOUND,,,Item Not In Inventory, -   
TRANS613027,PARENT_SUPPLIER_138462,SUPPLIER_138462,Item Not In Inventory,ACCT DESC NOT FOUND,,,Item Not In Inventory," 16,950.00 "
TRANS818098,PARENT_SUPPLIER_759672,SUPPLIER_759672,,ACCT DESC NOT FOUND,,,30118514-101 (G542)," 2,370.00 "
TRANS170337,PARENT_SUPPLIER_292171,SUPPLIER_292171,,INPUT VAT TAX DEFERRED AUTO,,,Vegetables and fruits, 7.24 
TRANS697585,PARENT_SUPPLIER_481607,SUPPLIER_481607,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 183.96 
TRANS315291,PARENT_SUPPLIER_477522,SUPPLIER_477522,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 183.96 
TRANS650832,PARENT_SUPPLIER_599419,SUPPLIER_599419,,VAT RECEIVABLE - AUTOPOST,,,Abbott BV meeting, 66.67 
TRANS645234,PARENT_SUPPLIER_880783,SUPPLIER_880783,,ACCRUED  USE TAX,,,SERVICE, -215.25 
TRANS667227,PARENT_SUPPLIER_977836,SUPPLIER_977836,,MAINTENANCE CLEARING,,,"N4648415   KNOB, HAND, ALUMINUM", 17.77 
TRANS384622,PARENT_SUPPLIER_885922,SUPPLIER_885922,,EMPLOYEE ADVANCE - CLEARING,Christoper Drake CPS,,," 5,954.19 "
TRANS651082,PARENT_SUPPLIER_100629,SUPPLIER_100629,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 369544 CHAIN GUIDE, 185.80 
TRANS702851,PARENT_SUPPLIER_286261,SUPPLIER_286261,,ACCRUED  USE TAX,,,, -0.54 
TRANS744341,PARENT_SUPPLIER_513875,SUPPLIER_513875,,PROFESSIONAL SERVICES - OTHER CONSULTING,TRANSPORTATION,,, 76.65 
TRANS638042,PARENT_SUPPLIER_670241,SUPPLIER_670241,,PROMOTION EXPENSE - HONORARIUMS / GRANTS,Consulting 16 hours,,," 1,200.00 "
TRANS535777,PARENT_SUPPLIER_410222,SUPPLIER_410222,,INTERCOMPANY - ACCTS RECEIVABLE,,,," 98,155.70 "
TRANS112130,PARENT_SUPPLIER_217338,SUPPLIER_217338,,EMPLOYEE RELOCATION,Deposit and 1 Months Rent Ref House Rent,,," 1,570.13 "
TRANS446631,PARENT_SUPPLIER_747528,SUPPLIER_747528,,INPUT VAT TAX DEFERRED AUTO,,,, 175.36 
TRANS370616,PARENT_SUPPLIER_536552,SUPPLIER_536552,,CENTRAL LABORATORY,Sch.174 Conduct declaration procedure,,Inspection control Vero epoetin, 193.54 
TRANS730395,PARENT_SUPPLIER_612927,SUPPLIER_612927,,CENTRAL LABORATORY,Sch.174 Conduct declaration procedure,,Certification, 306.60 
TRANS492829,PARENT_SUPPLIER_121375,SUPPLIER_121375,,INPUT VAT TAX DEFERRED AUTO,,,Vegetables and fruits, 25.50 
TRANS834292,PARENT_SUPPLIER_213676,SUPPLIER_213676,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 183.96 
TRANS828554,PARENT_SUPPLIER_182813,SUPPLIER_182813,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 229.95 
TRANS355651,PARENT_SUPPLIER_244659,SUPPLIER_244659,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 61.32 
TRANS870790,PARENT_SUPPLIER_139376,SUPPLIER_139376,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 183.96 
TRANS272202,PARENT_SUPPLIER_505076,SUPPLIER_505076,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 45.99 
TRANS477121,PARENT_SUPPLIER_310940,SUPPLIER_310940,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 321.93 
TRANS420146,PARENT_SUPPLIER_218234,SUPPLIER_218234,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 122.64 
TRANS967832,PARENT_SUPPLIER_931416,SUPPLIER_931416,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 291.27 
TRANS562593,PARENT_SUPPLIER_892422,SUPPLIER_892422,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 183.96 
TRANS188376,PARENT_SUPPLIER_401532,SUPPLIER_401532,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 183.96 
TRANS813495,PARENT_SUPPLIER_578951,SUPPLIER_578951,,BUSINESS MEETINGS,,,Abbott BV meeting, 31.40 
TRANS367271,PARENT_SUPPLIER_572217,SUPPLIER_572217,,BUSINESS MEETINGS,,,Abbott BV meeting, 317.46 
TRANS986030,PARENT_SUPPLIER_116872,SUPPLIER_116872,,VAT RECEIVABLE - AUTOPOST,,,2019 Rent Parking Space," 1,030.26 "
TRANS257092,PARENT_SUPPLIER_824604,SUPPLIER_824604,,PROFESSIONAL SERVICES - OTHER CONSULTING,FEE,,, 336.46 
TRANS929720,PARENT_SUPPLIER_975271,SUPPLIER_975271,,ADVERTISING - OTHER,Fatura brut. 629057-11,,AN - TRADE MKT, 127.10 
TRANS230062,PARENT_SUPPLIER_575040,SUPPLIER_575040,,BUSINESS MEETINGS,Fatura brut. 666316,,KAHOOT - QUESTIONARIO INTERATIVO, 720.00 
TRANS297440,PARENT_SUPPLIER_980545,SUPPLIER_980545,,MARKETING TO HEALTH CARE PROVIDERS,Fatura brut. 3677,,HIRING HCP - LEONARDO CAIXETA," 1,453.89 "
TRANS880179,PARENT_SUPPLIER_857456,SUPPLIER_857456,,VAT RECEIVABLE - AUTOPOST,Fatura brut. 340117-1,,RJ0001502  SOLVENTE 401-SV-0096  S-P MED, 38.95 
TRANS252330,PARENT_SUPPLIER_487487,SUPPLIER_487487,,SERVICE TAX RECEIVABLE BASIC - INTERIM,Fatura brut. 340117-1,,RJ0001502  SOLVENTE 401-SV-0096  S-P MED, 32.46 
TRANS592273,PARENT_SUPPLIER_289122,SUPPLIER_289122,,PREPAID SUPPLIES,Fatura brut. 340117-1,,RJ0001502  SOLVENTE 401-SV-0096  S-P MED, -38.95 
TRANS768862,PARENT_SUPPLIER_248301,SUPPLIER_248301,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,Fatura brut. 340117-1,,RJ0001502  SOLVENTE 401-SV-0096  S-P MED, 324.63 
TRANS954113,PARENT_SUPPLIER_358076,SUPPLIER_358076,,PREPAID SUPPLIES,Fatura brut. 73754-1,,"RJ0001666  ELETROD OK;ACO INOX;DIAM.2,5M", -0.00 
TRANS465891,PARENT_SUPPLIER_856994,SUPPLIER_856994,,ACCRUED  USE TAX,,,Panasonic PT-RZ57OU Lumen Laser, -7.15 
TRANS175200,PARENT_SUPPLIER_992603,SUPPLIER_992603,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,Panasonic PT-RZ57OU Lumen Laser," 3,692.08 "
TRANS919684,PARENT_SUPPLIER_849058,SUPPLIER_849058,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,"N4648415   KNOB, HAND, ALUMINUM", 104.94 
TRANS357012,PARENT_SUPPLIER_343798,SUPPLIER_343798,,RESTITUTION AND RECOVERIES,,,," 27,408.03 "
TRANS276901,PARENT_SUPPLIER_440631,SUPPLIER_440631,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 391383 SLIDING RAIL, 232.10 
TRANS780506,PARENT_SUPPLIER_246913,SUPPLIER_246913,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 391384 SLIDING RAIL, 232.10 
TRANS640867,PARENT_SUPPLIER_769671,SUPPLIER_769671,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 369889 INLET CHAIN CPL. T," 3,858.90 "
TRANS287097,PARENT_SUPPLIER_152019,SUPPLIER_152019,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 391379 CHAIN WHEEL SPEC Z, 44.30 
TRANS257877,PARENT_SUPPLIER_430188,SUPPLIER_430188,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 323795 CHAIN CARRIER ( 1/, 95.00 
TRANS222854,PARENT_SUPPLIER_998922,SUPPLIER_998922,,PROFESSIONAL SERVICES - LEGAL,LEGAL#1470252,,," 1,607.40 "
TRANS949812,PARENT_SUPPLIER_494809,SUPPLIER_494809,,ACCRUED  USE TAX,,,, -0.22 
TRANS973722,PARENT_SUPPLIER_964665,SUPPLIER_964665,,ACCRUED  USE TAX,,,, -2.50 
TRANS578121,PARENT_SUPPLIER_316538,SUPPLIER_316538,,INTERCOMPANY - ACCTS RECEIVABLE,,,," 9,487.50 "
TRANS798136,PARENT_SUPPLIER_668008,SUPPLIER_668008,,CENTRAL LABORATORY,Sch.174 Conduct declaration procedure,,Certification, 376.65 
TRANS821216,PARENT_SUPPLIER_433320,SUPPLIER_433320,,INPUT VAT TAX DEFERRED AUTO,,,Inspection control Vero epoetin, 72.53 
TRANS568070,PARENT_SUPPLIER_788682,SUPPLIER_788682,,CENTRAL LABORATORY,Sch.175 Conduct Declaration of registration,,Inspection control Vero epoetin, 362.63 
TRANS506572,PARENT_SUPPLIER_113240,SUPPLIER_113240,,OTHER OPERATING EXPENSE,food for sch.GL30845ot11.11.19,,Vegetables and fruits, 127.49 
TRANS279165,PARENT_SUPPLIER_322265,SUPPLIER_322265,,OTHER OPERATING EXPENSE,food for sch.GL30845ot11.11.19,,Vegetables and fruits, 72.36 
TRANS688784,PARENT_SUPPLIER_954198,SUPPLIER_954198,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 229.95 
TRANS463146,PARENT_SUPPLIER_954685,SUPPLIER_954685,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 61.32 
TRANS769397,PARENT_SUPPLIER_176194,SUPPLIER_176194,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 413.91 
TRANS183431,PARENT_SUPPLIER_812013,SUPPLIER_812013,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 321.93 
TRANS389320,PARENT_SUPPLIER_520492,SUPPLIER_520492,,MAINTENANCE SERVICES PURCHASED,FES 2062 maintenance of drinking water machine,,cooler-sales service in 2019, 114.98 
TRANS169488,PARENT_SUPPLIER_914768,SUPPLIER_914768,,VAT RECEIVABLE - AUTOPOST,,,Abbott BV meeting, 62.46 
TRANS432104,PARENT_SUPPLIER_387848,SUPPLIER_387848,,BUSINESS MEETINGS,,,Abbott BV meeting, 694.00 
TRANS508856,PARENT_SUPPLIER_701556,SUPPLIER_701556,,PROFESSIONAL SERVICES - OTHER CONSULTING,FEE,,, 252.34 
TRANS940290,PARENT_SUPPLIER_384560,SUPPLIER_384560,,RENT EXPENSE - LAND / BUILDINGS,092019,,2019 Rent Parking Space," 4,905.99 "
TRANS337732,PARENT_SUPPLIER_656261,SUPPLIER_656261,,MARKETING TO HEALTH CARE PROVIDERS,Fatura brut. 1405,,ADC - ENDOCAMP - SMART PIRACICABA, 945.59 
TRANS636291,PARENT_SUPPLIER_389935,SUPPLIER_389935,,INTEREST INCOME - THIRD PARTY,DEV DE CREDITOS,,," 4,175.07 "
TRANS497592,PARENT_SUPPLIER_681223,SUPPLIER_681223,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,Fatura brut. 73754-1,,"RJ0001666  ELETROD OK;ACO INOX;DIAM.2,5M", 108.96 
TRANS188183,PARENT_SUPPLIER_384650,SUPPLIER_384650,,OTHER OUTSIDE SERVICES,Fatura brut. 178,,Translation Pounds - Children's Day, 330.45 
TRANS209075,PARENT_SUPPLIER_759641,SUPPLIER_759641,,ACCRUED  USE TAX,,,SERVICE, -107.63 
TRANS862556,PARENT_SUPPLIER_657320,SUPPLIER_657320,,ACCRUED  USE TAX,,,SERVICE, -516.60 
TRANS133274,PARENT_SUPPLIER_240932,SUPPLIER_240932,,INTERNAL MATERIAL CONSUMPTION,,,SERVICE," 9,449.48 "
TRANS817112,PARENT_SUPPLIER_851100,SUPPLIER_851100,,ACCRUED  USE TAX,,,Panasonic PT-RZ57OU Lumen Laser, -17.86 
TRANS978310,PARENT_SUPPLIER_380977,SUPPLIER_380977,,ACCRUED  USE TAX,,,Panasonic PT-RZ57OU Lumen Laser, -82.17 
TRANS933619,PARENT_SUPPLIER_409423,SUPPLIER_409423,,OTHER OUTSIDE SERVICES,TA Flowers,,, 418.00 
TRANS161461,PARENT_SUPPLIER_440743,SUPPLIER_440743,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 323689 CHAIN GUIDE, 64.50 
TRANS849075,PARENT_SUPPLIER_383736,SUPPLIER_383736,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 369546 CHAIN GUIDE, 373.60 
TRANS311436,PARENT_SUPPLIER_958161,SUPPLIER_958161,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 323359 CHAIN WHEEL DX Z 4," 1,687.30 "
TRANS893618,PARENT_SUPPLIER_200175,SUPPLIER_200175,,(GR/IR) - GOOD RECEIVED / INVOICE RECEIVED,,,P/N 335330, 594.00 
TRANS479038,PARENT_SUPPLIER_479846,SUPPLIER_479846,,PROMOTION EXPENSE,"attn. Crystal Slusser, HRA",,, 503.26 
TRANS482003,PARENT_SUPPLIER_841817,SUPPLIER_841817,,CLINICAL STUDY INVESTIGATOR GRANTS,MEALS,,, 134.59 
TRANS702703,PARENT_SUPPLIER_301842,SUPPLIER_301842,,ACCTS PAYABLE,ELECTRICITY FEE NOV 2019,,," 1,768.46 "
TRANS447764,PARENT_SUPPLIER_453931,SUPPLIER_453931,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 40.00 
TRANS590612,PARENT_SUPPLIER_186248,SUPPLIER_186248,,ACCTS PAYABLE,*National OCT Fellows Workshop - Doublet,,, 175.68 
TRANS205658,PARENT_SUPPLIER_457489,SUPPLIER_457489,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS911797,PARENT_SUPPLIER_199266,SUPPLIER_199266,,ACCTS PAYABLE,,,," 4,666.82 "
TRANS426022,PARENT_SUPPLIER_557368,SUPPLIER_557368,,ACCTS PAYABLE,,,, 54.68 
TRANS904775,PARENT_SUPPLIER_838408,SUPPLIER_838408,,ACCTS PAYABLE,,,, 306.05 
TRANS421512,PARENT_SUPPLIER_889027,SUPPLIER_889027,,ACCTS PAYABLE,,,, 70.00 
TRANS401648,PARENT_SUPPLIER_779993,SUPPLIER_779993,,ACCTS PAYABLE,copy machine rental use,,," 1,233.58 "
TRANS638522,PARENT_SUPPLIER_107890,SUPPLIER_107890,,ACCTS PAYABLE,,,, 655.00 
TRANS807656,PARENT_SUPPLIER_110529,SUPPLIER_110529,,ACCTS PAYABLE,*National OCT Fellows Workshop - Doublet,,, 175.68 
TRANS230111,PARENT_SUPPLIER_259810,SUPPLIER_259810,,ACCTS PAYABLE,*National OCT Fellows Workshop - Doublet,,, 175.68 
TRANS331804,PARENT_SUPPLIER_409349,SUPPLIER_409349,,ACCTS PAYABLE,,,," 2,148.00 "
TRANS718554,PARENT_SUPPLIER_528522,SUPPLIER_528522,,ACCTS PAYABLE,Kurye Tel Ft.E059048 Kurye masraflari,,, 133.23 
TRANS369955,PARENT_SUPPLIER_140100,SUPPLIER_140100,,ACCTS PAYABLE,STATIONERY FEE,,," 1,097.19 "
TRANS922868,PARENT_SUPPLIER_108949,SUPPLIER_108949,,ACCTS PAYABLE,copy machine rental use,,," 1,233.58 "
TRANS403121,PARENT_SUPPLIER_883722,SUPPLIER_883722,,ACCTS PAYABLE,MICS Workshop_20 & 21 Sep 19_Studio Link,,, 332.81 
TRANS767017,PARENT_SUPPLIER_213020,SUPPLIER_213020,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 135.00 
TRANS984703,PARENT_SUPPLIER_500328,SUPPLIER_500328,,ACCTS PAYABLE,,,, 350.00 
TRANS213415,PARENT_SUPPLIER_808293,SUPPLIER_808293,,ACCTS PAYABLE,,,, 30.00 
TRANS254792,PARENT_SUPPLIER_794383,SUPPLIER_794383,,ACCTS PAYABLE,*National OCT Fellows Workshop - Doublet,,, 175.68 
TRANS726415,PARENT_SUPPLIER_872717,SUPPLIER_872717,,ACCTS PAYABLE,,,, 133.00 
TRANS988732,PARENT_SUPPLIER_989304,SUPPLIER_989304,,ACCTS PAYABLE,Demo Oct Machin_North Kerla_13.07 to 22.,,, 833.01 
TRANS516669,PARENT_SUPPLIER_398548,SUPPLIER_398548,,ACCTS PAYABLE,OFFICE CLEANING FEE 201910,,, 451.64 
TRANS595858,PARENT_SUPPLIER_818816,SUPPLIER_818816,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 225.00 
TRANS693116,PARENT_SUPPLIER_858787,SUPPLIER_858787,,ACCTS PAYABLE,,,," 1,937.24 "
TRANS762180,PARENT_SUPPLIER_622880,SUPPLIER_622880,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS925988,PARENT_SUPPLIER_326669,SUPPLIER_326669,,ACCTS PAYABLE,TW190901 10/19 SPEAKER FEE,,, 645.20 
TRANS408471,PARENT_SUPPLIER_310226,SUPPLIER_310226,,ACCTS PAYABLE,*National OCT Fellows Workshop - Doublet,,, 201.98 
TRANS674101,PARENT_SUPPLIER_966081,SUPPLIER_966081,,ACCTS PAYABLE,*Triluminate - Air Canada - Change Fee 1,,, 118.32 
TRANS915218,PARENT_SUPPLIER_472934,SUPPLIER_472934,,ACCTS PAYABLE,,,," 20,309.52 "
TRANS363977,PARENT_SUPPLIER_617567,SUPPLIER_617567,,ACCTS PAYABLE,,,," 2,156.64 "
TRANS884292,PARENT_SUPPLIER_909803,SUPPLIER_909803,,ACCTS PAYABLE,CUSTOMS CLEARANCE FEE I108408,,, 437.54 
TRANS993705,PARENT_SUPPLIER_796582,SUPPLIER_796582,,ACCTS PAYABLE,Edu.Grant for Advanved EP_Oct 19_Sarvott,,," 13,923.77 "
TRANS698625,PARENT_SUPPLIER_288843,SUPPLIER_288843,,ACCTS PAYABLE,Cuota Condominal Nov 2019,,," 11,983.14 "
TRANS170833,PARENT_SUPPLIER_267070,SUPPLIER_267070,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS447628,PARENT_SUPPLIER_886500,SUPPLIER_886500,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 79.87 
TRANS515097,PARENT_SUPPLIER_498268,SUPPLIER_498268,,ACCTS PAYABLE,,,, 30.00 
TRANS398501,PARENT_SUPPLIER_413424,SUPPLIER_413424,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 195.33 
TRANS188518,PARENT_SUPPLIER_658196,SUPPLIER_658196,,ACCTS PAYABLE,*National OCT Fellows Workshop - Doublet,,, 175.68 
TRANS898164,PARENT_SUPPLIER_333388,SUPPLIER_333388,,ACCTS PAYABLE,,,," 5,914.09 "
TRANS652269,PARENT_SUPPLIER_549229,SUPPLIER_549229,,ACCTS PAYABLE,plant management,,, 215.00 
TRANS535870,PARENT_SUPPLIER_476496,SUPPLIER_476496,,ACCTS PAYABLE,TW190901 10/19 SPEAKER FEE,,, 645.20 
TRANS210881,PARENT_SUPPLIER_322857,SUPPLIER_322857,,ACCTS PAYABLE,,,, 231.24 
TRANS464462,PARENT_SUPPLIER_606935,SUPPLIER_606935,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS251714,PARENT_SUPPLIER_599254,SUPPLIER_599254,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS251522,PARENT_SUPPLIER_889987,SUPPLIER_889987,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 174.73 
TRANS941748,PARENT_SUPPLIER_477305,SUPPLIER_477305,,ACCTS PAYABLE,Transporte,,, 300.00 
TRANS157057,PARENT_SUPPLIER_222489,SUPPLIER_222489,,ACCTS PAYABLE,STOK Mice Ft.STK2019000001270 Barcelona,,," 2,112.76 "
TRANS376487,PARENT_SUPPLIER_560941,SUPPLIER_560941,,ACCTS PAYABLE,Intecon?Ft.INT201900000587?SAP?ERP?E?Bc,,," 1,023.53 "
TRANS967135,PARENT_SUPPLIER_565092,SUPPLIER_565092,,ACCTS PAYABLE,,,, 40.16 
TRANS296412,PARENT_SUPPLIER_813248,SUPPLIER_813248,,ACCTS PAYABLE,CUSTOMS CLEARANCE FEE I108402,,, 448.22 
TRANS371827,PARENT_SUPPLIER_437218,SUPPLIER_437218,,ACCTS PAYABLE,TELEPHONE FEE - NOV 2019,,," 1,466.67 "
TRANS275772,PARENT_SUPPLIER_649407,SUPPLIER_649407,,ACCTS PAYABLE,,,, 22.85 
TRANS852425,PARENT_SUPPLIER_420308,SUPPLIER_420308,,ACCTS PAYABLE,,,," 8,708.78 "
TRANS260306,PARENT_SUPPLIER_480015,SUPPLIER_480015,,ACCTS PAYABLE,CURSO 17025:2017,,, 960.00 
TRANS950480,PARENT_SUPPLIER_322077,SUPPLIER_322077,,ACCTS PAYABLE,,,, 290.00 
TRANS686001,PARENT_SUPPLIER_569650,SUPPLIER_569650,,ACCTS PAYABLE,Agua Octubre 2019,,," 14,718.76 "
TRANS765937,PARENT_SUPPLIER_312169,SUPPLIER_312169,,ACCTS PAYABLE,,,, 30.00 
TRANS810548,PARENT_SUPPLIER_533067,SUPPLIER_533067,,ACCTS PAYABLE,Freight JAN to DEC 2019,,, 30.00 
TRANS339678,PARENT_SUPPLIER_904900,SUPPLIER_904900,,ACCTS PAYABLE,plant management,,, 215.00 
TRANS534330,PARENT_SUPPLIER_613817,SUPPLIER_613817,,ACCTS PAYABLE,*National OCT Fellows Workshop - Doublet,,, 175.68 
TRANS268836,PARENT_SUPPLIER_746450,SUPPLIER_746450,,ACCTS PAYABLE,*NB EP Education Day - Catering,,, 189.72 
TRANS169019,PARENT_SUPPLIER_252183,SUPPLIER_252183,,ACCTS PAYABLE,Intecon?Ft.INT201900000587?SAP?ERP?E?Bc,,," 1,023.53 "
TRANS513202,PARENT_SUPPLIER_127024,SUPPLIER_127024,,ACCTS PAYABLE,,,," 1,773.06 "
TRANS579953,PARENT_SUPPLIER_605216,SUPPLIER_605216,ESTIMATED SHIPPING,ACCRUED PURCHASE RECEIPTS,,,ESTIMATED SHIPPING, 650.00 
TRANS824695,PARENT_SUPPLIER_620479,SUPPLIER_620479,ASSEMBLED BOARDS,ACCRUED PURCHASE RECEIPTS,,,ASSEMBLED BOARDS, 431.58 
TRANS481354,PARENT_SUPPLIER_563915,SUPPLIER_563915,RAW BOARD COST,ACCRUED PURCHASE RECEIPTS,,,RAW BOARD COST," 1,000.00 "
TRANS272760,PARENT_SUPPLIER_753599,SUPPLIER_753599,,AP - LC,,,, 940.00 
TRANS657530,PARENT_SUPPLIER_708603,SUPPLIER_708603,Medical Writing,AP - LC,MD MEDICAL WRITING SERVICE FOR CHINA CER,,MD MEDICAL WRITING SERVICE FOR CHINA CER," 13,880.00 "
TRANS176165,PARENT_SUPPLIER_288520,SUPPLIER_288520,,AP - LC,ABBOTT CARDIO TWITTER HANDLE SUPPORT,,ABBOTT CARDIO TWITTER HANDLE SUPPORT," 2,500.00 "
TRANS614631,PARENT_SUPPLIER_436563,SUPPLIER_436563,,AP - LC,Reimbursable Expenses to HCP's,,, 188.95 
TRANS288909,PARENT_SUPPLIER_457199,SUPPLIER_457199,,AP - LC,PAYMENT LINE,,PAYMENT LINE, 250.00 
TRANS244625,PARENT_SUPPLIER_285659,SUPPLIER_285659,,AP - LC,,,, 940.00 
TRANS994768,PARENT_SUPPLIER_313401,SUPPLIER_313401,Medical Writing,AP - LC,MD MEDICAL WRITING SERVICE FOR CHINA CER,,MD MEDICAL WRITING SERVICE FOR CHINA CER," 13,880.00 "
TRANS566699,PARENT_SUPPLIER_643237,SUPPLIER_643237,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 306.60 
TRANS615269,PARENT_SUPPLIER_333523,SUPPLIER_333523,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 275.94 
TRANS976955,PARENT_SUPPLIER_556210,SUPPLIER_556210,,PROMOTION EXPENSE - SPECIAL PROGRAMS,Payment of dog. providing us-g,,, 61.32 
TRANS238121,PARENT_SUPPLIER_658272,SUPPLIER_658272,,TRAINING,SLX kit/assessment for SLII Workshop,,," 1,980.00 "
TRANS712225,PARENT_SUPPLIER_853483,SUPPLIER_853483,,ACCRUED  USE TAX,,,WATER, -0.19 
TRANS487147,PARENT_SUPPLIER_807851,SUPPLIER_807851,,ACCRUED  USE TAX,,,WATER, -2.17 
TRANS248571,PARENT_SUPPLIER_131736,SUPPLIER_131736,,ACCRUED  USE TAX,,,, -4.56 
TRANS964106,PARENT_SUPPLIER_621401,SUPPLIER_621401,,INTERCOMPANY - ACCTS RECEIVABLE,,,, 350.00 
TRANS571770,PARENT_SUPPLIER_676619,SUPPLIER_676619,,ACCRUED  USE TAX,,,, -250.00 
